"","Outcome","Tract","BUTADIENE","ACETALDEHYDE","BENZENE","CARBON_TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL_CHLORIDE_CHLOROMETHANE","TOLUENE","XYLENES_MIXED_ISOMERS","DIESEL_PM","LEAD_COMPOUNDS","MANGANESE_COMPOUNDS","MERCURY_COMPOUNDS","NICKEL_COMPOUNDS","Cluster"
"1415",0.702987998100266,37119005617,-3.49796761434513,0.476900939829657,-0.735107488087693,-0.633861533452535,-1.86483002155248,0.643573024133881,-1.6831619518379,0.666403231504354,0.146488261191476,0.115536798486874,-0.616894283969361,-0.729049598150675,-7.67046650697611,-5.32882935988775,-6.29963093795453,-8.16878187791492,5
"1416",-1.32910080604892,37119005618,-3.56176109243467,0.474199234123393,-0.811273159499655,-0.63414351771736,-1.94381624856583,0.638657716279858,-1.73815703974622,0.591240294252782,0.101046640262806,0.0476480033043521,-0.695071406896558,-0.818844539515246,-7.68561430067388,-5.48120139200744,-6.30586644852144,-8.20291436126326,5
"1417",-0.580808843552978,37119005619,-3.57557062186115,0.473363965175068,-0.821867967410921,-0.633982373118919,-1.95398100535162,0.637068174320538,-1.75374919066292,0.615135559998459,0.0823946228284643,0.028375409434616,-0.709495542866721,-0.832088195987856,-7.61122223169028,-5.49764469001653,-6.40463278960051,-8.75053859384968,5
"1418",-0.0848893904611421,37119005620,-3.47710161068897,0.480394092558084,-0.772332522416614,-0.63448070336382,-1.87422190638712,0.651323778392131,-1.70608132710118,0.652908751149112,0.0733820237169066,0.0868955252649112,-0.625275714359598,-0.785945834487395,-6.24376284471534,-5.59252265131098,-6.35407171388125,-8.46625773146879,5
"1419",0.20053785887766,37119005621,-3.61617986117508,0.471219648095035,-0.864827975619828,-0.633925402786898,-1.99501295199565,0.632936162578901,-1.78980687657844,0.602684047472355,0.00859853640249162,-0.0186134741545208,-0.755674475670509,-0.894138012815968,-7.56005565745754,-5.48151529419077,-6.51551055896714,-9.02893622754295,5
"1420",0.565290951080273,37119005706,-3.47914323028203,0.48203231608491,-0.81666378056742,-0.634937165490886,-1.90266704287107,0.655346726792656,-1.7367555493443,0.656055120655934,-0.0206239082550794,0.0554274035312514,-0.648593743208602,-0.878274676722353,-7.26139667877209,-5.74375341700536,-6.43487978623688,-8.76487977208707,5
"1421",-0.409880488269854,37119005709,-3.37728898634344,0.488965330697672,-0.664788276763068,-0.634922861920632,-1.69765401694387,0.666197002009112,-1.58084679718266,0.681997989671179,0.233659805171059,0.209494000215101,-0.460484980021003,-0.550932167684852,-7.76362218331533,-5.48951610525582,-6.49434923307706,-8.50853957172179,5
"1422",-0.142595413948202,37119005710,-3.38209154971854,0.486952815697045,-0.705742674967213,-0.634967960797473,-1.75796812515301,0.664679026570813,-1.6384344159652,0.683677314080282,0.106057924411797,0.165582737975618,-0.509205733846397,-0.683310143252962,-7.49946112284286,-5.5806318313244,-6.36261435046807,-8.67242516888514,5
"1423",-0.704746951460328,37119005711,-3.4332107639831,0.48455803318867,-0.752262500794009,-0.634946655906141,-1.82490899871573,0.659563576971345,-1.67506174177228,0.67512303009588,0.12266273719038,0.118534622912797,-0.574996238207309,-0.757213098725229,-7.63788262252357,-5.61191672367094,-6.45120538941707,-8.694249099106,5
"1424",0.979288267458274,37119005712,-3.42229927557578,0.49449645084263,-0.729374586262472,-0.634743831284907,-1.80167546525707,0.666939669933251,-1.61808391815425,0.657559435818064,0.187353035979853,0.143862810405585,-0.557526518574408,-0.649380900704801,-7.71014517452676,-5.63715143178354,-6.50954607069554,-8.54639885759266,5
"1425",0.25153367417806,37119005713,-3.4816433568371,0.483104470983926,-0.806232263729159,-0.634942600920096,-1.8821911196719,0.655832781187397,-1.70835689714873,0.656909888855781,0.11597302524206,0.0717537409011596,-0.631090275886953,-0.815558982193757,-7.67218550218448,-5.70195461698833,-6.53095434983695,-8.69791325049252,5
"1426",1.67460421180871,37119005714,-3.61651868617579,0.479629210591312,-0.874524049376133,-0.633711689196614,-2.01707190737781,0.629059556899493,-1.8046663634046,0.604295572656298,0.0339322152055504,-0.0372812846858833,-0.778388410675307,-0.959358081255491,-7.46972972336199,-5.7624153212865,-6.42783560486703,-8.64473419203429,5
"1427",1.49697378225187,37119005715,-3.93353063010664,0.476894592862698,-0.969468523074096,-0.631145605437804,-2.25520649804842,0.581164987478075,-1.95101294178552,0.506178547614043,0.0831532556684274,-0.213453099709402,-1.0535382630822,-1.10260083736368,-7.48276554624111,-5.11778043976266,-6.26466269452386,-8.57722316600788,5
"1428",0.371457515248511,37119005716,-3.36245661568433,0.488333414415291,-0.660033881461047,-0.634942217499279,-1.69625281261747,0.666554316549922,-1.5916396302413,0.694619183132376,0.149660166834222,0.211634661297647,-0.451453833191452,-0.585607248157054,-7.61730141642191,-5.42939823947803,-6.39323545837158,-8.59323966293868,5
